lat,lng,q
31.68,-92.8,65
31.34,-92.85,65
31.45,-93.05,65
32.2,-93.13,65
31.31,-93.23,65
31.7,-93.3,65
33,-93.97,65
32.8,-93.98,65
30.88,-94.06,65
32.02,-94.11,65
31.66,-94.34,65
31.45,-94.78,65
32.15,-94.88,65
32.49,-94.95,65
30.46,-95,65
31.28,-95.16,65
31.91,-95.22,65
30.02,-95.35,65
33.32,-95.4,65
32.16,-95.47,65
31.51,-95.52,65
33.03,-95.52,65
31.26,-95.53,65
31.94,-95.61,65
31.32,-95.68,65
32.21,-95.68,65
35.9283,-95.7183,65
33.28,-95.73,65
31.08,-95.76,65
31.09,-95.91,65
30.53,-96.25,65
30.83,-96.26,65
31.13,-96.3,65
30.42,-96.5,65
30.71,-96.82,65
30.14,-96.83,65
30.39,-96.95,65
30.04,-96.96,65
29.24,-97.06,65
32.41,-97.11,65
30.38,-97.17,65
30.24,-97.36,65
20.27,-97.47,65
25.9,-97.58,65
28.77,-97.66,65
32.79,-97.68,65
20.42,-97.82,65
23.3,-97.82,65
23.7,-97.98,65
28.85,-97.98,65
25.36,-98.12,65
26.24,-98.17,65
26.17,-98.28,65
21.72,-98.37,65
25.92,-98.39,65
28.04,-98.49,65
28.23,-98.71,65
28.23,-98.84,65
28.7,-98.84,65
28.06,-99.32,65
28.25,-99.41,65
27.77,-99.52,65
28.06,-99.56,65
43.83,-99.57,65
43.8317,-99.57,65
44.83,-99.57,65
78.1998,-99.9728,65
48.12,-100.06,65
33.74,-100.07,65
48.24,-100.07,65
48.33,-100.1,65
34.94,-100.16,65
34.19,-100.18,65
28.72,-100.2,65
48.36,-100.2,65
48.42,-100.2,65
45.09,-100.23,65
48.34,-100.26,65
48.49,-100.26,65
47.38,-100.28,65
48.96,-100.31,65
48.93,-100.35,65
48.6,-100.45,65
28.74,-100.47,65
48.86,-100.48,65
49.4,-100.64,65
48.91,-100.83,65
48.75,-101.22,65
35.92,-101.34,65
48.81,-101.36,65
45.93,-101.41,65
48.92,-101.45,65
36.91,-101.66,65
48.6,-101.68,65
48.68,-101.76,65
41.6067,-101.8,65
38.19,-102.05,65
77.7148,-102.1441,65
42.6117,-102.205,65
33.91,-102.42,65
48.52,-102.42,65
47.06,-102.63,65
38.14,-102.91,65
41.1367,-102.935,65
45.87,-102.96,65
49.13,-103.01,65
39.04,-103.05,65
51.75,-103.06,65
38.12,-103.23,65
48.7,-103.31,65
50.44,-103.45,65
48.54,-103.46,65
48.54,-103.61,65
45.78,-103.64,65
46.31,-103.95,65
38.17,-104.01,65
46.36,-104.13,65
37.54,-104.33,65
36.1333,-104.72,65
44.06,-104.82,65
46.03,-104.87,65
36.8,-104.95,65
48.47,-105.08,65
50.7,-105.12,65
39.675,-105.24,65
48.88,-105.5,65
48.99,-105.5,65
48.67,-105.53,65
46.45,-105.63,65
5.4,-105.6833,65
48.47,-105.69,65
48.74,-105.75,65
48.34,-105.8,65
47.57,-105.85,65
46.05,-105.9,65
45.52,-105.91,65
46.92,-106.02,65
46.24,-106.06,65
48.42,-106.25,65
48.36,-106.32,65
46.17,-106.43,65
48.2,-106.48,65
48.28,-106.48,65
34.9333,-106.55,65
77.2526,-106.6369,65
41.4567,-106.7,65
41.455,-106.735,65
46.22,-106.77,65
46.32,-106.87,65
47.99,-106.93,65
34.025,-106.94,65
46.9,-106.99,65
48.58,-107.1,65
48.49,-107.28,65
50.7,-107.46,65
46.75,-107.72,65
36.2333,-107.73,65
47.91,-108.06,65
34.3167,-108.12,65
46.54,-108.44,65
34.41,-108.48,65
34.41,-108.48,65
34.41,-108.69,65
40.2333,-108.933,65
76.3438,-108.975,65
48.36,-109.2,65
36.8833,-109.28,65
46.52,-109.28,65
38.2467,-109.29,65
40.1667,-109.3,65
33.0833,-109.37,65
46.02,-109.39,65
37.3667,-109.416,65
37.3667,-109.4167,65
48.68,-109.46,65
51.49,-109.59,65
48.66,-109.66,65
39.7217,-110.12,65
54.28,-110.23,65
48.2,-110.54,65
54.28,-110.68,65
46.9667,-110.71,65
36.6033,-110.81,65
36.6033,-110.8133,65
45.9167,-112.01,65
53.85,-112.01,65
53.85,-112.45,65
54.81,-112.52,65
43.49,-112.683,65
34.5917,-113.19,65
54.81,-113.43,65
15.133,-113.467,65
57.51,-113.66,65
53.06,-113.73,65
58.3,-114.42,65
57.08,-114.73,65
32.8417,-114.8,65
59.08,-115.28,65
57.43,-115.38,65
34.8083,-115.61,65
38.53,-115.69,65
42.9217,-116.09,65
36.8,-116.4,65
54.82,-117.26,65
47.6817,-117.513,65
40.555,-117.68,65
40.5667,-117.68,65
57.86,-117.69,65
34.7383,-117.7733,65
34.6517,-117.846,65
34.6517,-117.8467,65
60.63,-117.9,65
60.33,-117.91,65
57.08,-117.95,65
40,-118,65
57.08,-118.08,65
60.92,-118.36,65
57.16,-118.4,65
34.6867,-118.435,65
42.5367,-118.49,65
42.435,-118.58,65
57.16,-118.72,65
57.42,-118.73,65
43.6383,-118.86,65
48.36,-118.878,65
58.56,-118.92,65
54.9,-119.14,65
58.21,-119.24,65
40.7717,-119.251,65
38.9667,-119.266,65
38.9667,-119.2667,65
59.43,-119.29,65
57.77,-119.39,65
46.4433,-119.3967,65
58.47,-119.42,65
59.87,-119.48,65
55.16,-119.61,65
56.47,-119.66,65
39.05,-120,65
46.525,-120.1983,65
46.435,-120.2017,65
57.64,-120.24,65
57.91,-120.24,65
34.8167,-120.323,65
45.9917,-120.381,65
35.9367,-120.428,65
52.0003,-120.8125,65
57.38,-121.18,65
45.4283,-121.29,65
45.6283,-121.355,65
76.1494,-121.81,65
36.605,-121.915,65
45.3433,-121.921,65
45.3433,-121.9217,65
45.7733,-122.1933,65
45.7733,-122.22,65
60.06,-123.35,65
60.4,-123.82,65
63.9,-124.47,65
72.9025,-124.5581,65
45.0067,-125.1517,65
44.6483,-125.271,65
44.649,-125.273,65
48.6667,-126.88,65
50.605,-127.476,65
65.61,-128.18,65
82.05,-128.616,65
47.15,-129.7333,65
35.495,-130.028,65
50.73,-131.078,65
50.73,-131.0783,65
50.73,-131.0783,65
69.71,-131.73,65
65.52,-131.82,65
51.3967,-134.288,65
51.3967,-134.2883,65
51.4083,-134.3217,65
66.51,-134.78,65
20.0333,-135.1833,65
66.82,-138.14,65
22.2,-138.95,65
24.24,-155.4667,65
24.2333,-155.467,65
23.26,-157.18,65
23.2255,-157.1918,65
21.7783,-165.9983,65
-0.75,-166.08,65
30.87,-167.96,65
30.9583,-167.98,65
3.13,-169.46,65
26.9455,-170.344,65
26.6545,-170.463,65
41.7,-171.95,65
50.57,7.5167,65.1
50.57,7.5167,65.1
33.0712,136.512,65.1
30.0667,119.783,65.1
-19.595,116.037,65.1
19.8183,115.783,65.1
50.57,11.785,65.1
33.9117,-9.3883,65.1
44.3067,-51.3583,65.1
37.8333,-96.94,65.1
39.69,-117.97,65.1
34.694,-35.479,65.13
4.711507,113.1844,65.16
4.149762,111.65972,65.16
56.65,-130.433,65.2
33.5031,116.307,65.2
36.4539,109.407,65.2
-17.65,58.185,65.2
-17.38,57.7783,65.2
64.8167,4.1333,65.2
0.0167,-35.6167,65.2
-6.3317,-36.5817,65.2
38.35,-118.73,65.2
48.655,-126.9,65.2
21.7783,-165.998,65.2
54.11666667,14.33333333,65.3
-21.25,179.2166667,65.3
86.6033,153.98,65.3
5.99281,114.57463,65.3
4.102001,113.95903,65.3
-18.05,56.9833,65.3
-17.3717,55.99,65.3
-17.315,55.9017,65.3
-42.925,-75.75,65.3
38.8817,-96.31,65.3
86.0533,-116.333,65.3
45.265,-118.05,65.3
40.2233,-118.34,65.3
45.625,-121.48,65.3
4.0217,-135.96,65.3
41.7,-171.948,65.3
5.907335,114.51691,65.34
4.528056,112.70056,65.38
-74.359,-104.747,65.4
29.5517,36.25,65.4
37.2517,109.031,65.4
39.2344,86.6467,65.4
65.7617,5.285,65.4
22.8168,-46.1369,65.4
-26.1917,-51.0317,65.4
55.73930556,9.375833333,65.5
36.3267,150.992,65.5
32.85,119.017,65.5
32.8667,118.317,65.5
3.77172,111.43119,65.5
36.8086,109.204,65.5
38.0294,91.0083,65.5
-4.8277,11.3642,65.5
-6.0217,10.4683,65.5
4.495,-46.6867,65.5
40.2267,-117.25,65.5
40.62,-117.67,65.5
39.5767,-118.15,65.5
39.2417,-118.44,65.5
5.075999,112.28642,65.56
29.595,35.9583,65.6
36.3167,139.183,65.6
38.0167,118.967,65.6
32.7761,116.92,65.6
3.531083,112.24928,65.6
37.9964,108.886,65.6
38.1645,90.9508,65.6
-16.2667,56.56,65.6
-7.0114,12.3249,65.6
-5.8833,10.7,65.6
-57.1667,-58.8317,65.6
32.3867,-63.835,65.6
32.67,-95.73,65.6
39.6817,-115.53,65.6
5.82215,105.64292,65.62
4.114407,112.35111,65.65
22.8205,-46.1105,65.67
8.5733,-84.085,65.68
32.6044,113.201,65.7
16.618,54.479,65.7
29.5517,36.25,65.7
32.6003,112.638,65.7
39.9372,120.775,65.7
-5.85,90.5167,65.7
14.8317,67.7733,65.7
-5.2005,11.7824,65.7
25.03,-68.0433,65.7
32.025,-108.83,65.7
40.2733,-118.75,65.7
39.6433,-119.4,65.7
39.385,-119.81,65.7
47.9817,-143.416,65.7
40.1317,-162.5,65.7
-25.9817,-169.55,65.7
5.816581,114.41638,65.76
8.6818,-84.3008,65.79
29.4,118.917,65.8
25.1583,114.25,65.8
31.8333,119.7,65.8
19.8667,109.967,65.8
53.8917,146.415,65.8
37.6,118.25,65.8
-17.2033,57.5683,65.8
-7.6437,12.6982,65.8
-5.0624,11.8473,65.8
38.515,-112.81,65.8
41.3583,-118.81,65.8
48.6983,-126.81,65.8
6.364626,115.30072,65.82
4.722734,113.10419,65.82
3.71748,111.83199,65.82
25.1,113.617,65.9
41.6369,106.604,65.9
48.6683,-126.88,65.9
6.426771,114.98174,65.91
5.77517,115.12405,65.96
8.79,-87.2,66
50.1767,-123.526,66
41.565,5.0812,66
-37.56147,140.23333,66
16.736,55.885,66
20.7367,-92.7533,66
20.7367,-92.7533,66
-22.4,9.86667,66
41.25,3.53,66
41.13,3.52,66
-2.18333,-31.06667,66
-0.8,-43.86667,66
35.3667,-121.55,66
35.3667,-121.55,66
41.17,3.53,66
75.4983,-178.88,66
36.3,-10.90833,66
-0.15,-19.1333,66
75.5036,-179.099,66
47.9539,-129.095,66
38.7503,145.6,66
37.95,144.992,66
48.3186,-126.328,66
20.2567,-86.0017,66
20.2567,-86.0017,66
47.9531,-129.092,66
60.4893,11.0089,66
1.88167,-83.7967,66
32.6042,112.489,66
-12.8667,146.2,66
43.7467,-27.7667,66
43.7467,-27.7667,66
48.206,-126.496,66
-19.4117,116.53,66
-24.8333,1.05,66
-18.0183,122.608,66
35.4683,-95.3283,66
44.6983,-51.17,66
20.292,-103.527,66
-7.48333,-12.9667,66
47.3183,-46.89,66
27.52,-12.3583,66
47.9565,-129.093,66
44.2467,-52.1217,66
-28.6,-16.3667,66
47.9522,-129.093,66
25.7333,-12.5867,66
47.957,-129.098,66
9.4875,179.825,66
-37.7833,175.217,66
-46.35,175.21667,66
-39.0683,174.3125,66
-39.5,174.183,66
-40.35,173.083,66
-41.8167,172.4,66
-77.85,166.675,66
77.45,166.45,66
-76.0667,164.8833,66
58.15,158.867,66
52.9333,157.033,66
78.3333,152.867,66
22.5667,142.62,66
30.8067,139.8917,66
35.0333,139.25,66
34.98,139.248,66
34.995,139.235,66
-2.9267,133.498,66
33.5167,132.6667,66
42.8136,129.309,66
35.5517,129.2953,66
35.1294,129.1009,66
35.5548,129.0703,66
36.8803,128.6182,66
-11.7717,128.2633,66
35.7202,128.0345,66
23.917,127.967,66
23.9167,127.9667,66
37.9374,127.3119,66
37.2147,126.7297,66
22.4233,125.6117,66
28.7367,125.13,66
28.535,125.003,66
35.3067,123.345,66
2.7,121.533,66
40.541,121.3187,66
40.4379,121.3111,66
21.95,120.062,66
22.04,119.993,66
38.4333,119.6167,66
-4.14,119.47,66
38.975,119.387,66
-4.15,119.15,66
-0.91,119.03,66
38.5655,118.8448,66
34.41,118.67,66
-4.15,118.34,66
27.3667,118.3,66
30.8667,117.817,66
-4.13,117.72,66
38.6604,117.5965,66
-2.7067,116.69,66
-0.7083,116.6081,66
32.7622,116.462,66
44.8061,115.974,66
48.84,114.98,66
5.3817,114.772,66
52.2,113.517,66
26.9667,112.667,66
46.3367,110.173,66
54.8333,109.167,66
54.5983,109.0452,66
54.267,108.5213,66
54.267,108.5213,66
-5.455,108.437,66
53.9667,108.383,66
53.75,108.183,66
35.0667,107.1,66
48.86,106.2,66
24.8333,103.917,66
5.9981,103.7281,66
50.73,100.3967,66
25.5667,100.2,66
22.8167,99.7167,66
40.1753,97.7672,66
37.9264,92.4361,66
37.75,91.6667,66
29.7833,91.0667,66
-5.85,90.5167,66
49.22,89.7984,66
-10.2167,81.6167,66
-1.0417,81.3833,66
-6.8983,80.8017,66
58.8333,80.0833,66
-4.3333,79.8317,66
-4.24,79.83,66
56.75,79.6167,66
57.3333,79.3333,66
56.8333,78.6667,66
56.8333,78.6667,66
20.0983,78.1017,66
60,77.75,66
61.1667,76.85,66
8.6333,75.5833,66
9.98333,74.8333,66
-66,73.12,66
40.7833,72.3667,66
40.65,72.35,66
40.5333,72.1833,66
60.9333,72,66
40.25,71.7,66
40.3667,71.0667,66
38.4667,68.4667,66
14.8317,67.7733,66
61.6167,66,66
39.1333,65.6667,66
64.0667,65.1667,66
63,65.0333,66
-2.495,65,66
39.5,64.8667,66
40.1667,62.9833,66
64.1333,62.4167,66
39.55,58.95,66
38.8167,58.4167,66
16.6182,54.4794,66
54.75,52.5667,66
54.2,51.7833,66
40.5833,50.25,66
40.3833,50.0333,66
40.3333,49.8,66
41.5,49.8,66
44.6667,45.5,66
2.1167,45.05,66
45.5667,41.3167,66
44.6667,40.45,66
-1.6333,40.25,66
45.65,39.6,66
-6.05,39.1167,66
46.3167,38.95,66
46.5833,38.5,66
30.3469,35.1731,66
44.2883,35.0433,66
44.46667,34.9,66
44.4667,34.9,66
28.7288,34.7298,66
45.1333,33.5833,66
45.2,33.3667,66
44.4233,32.855,66
72.3017,32.7467,66
45.25,31.6667,66
40.9367,30.4367,66
59.95,30.25,66
-38.9833,29.9333,66
52.4667,29.5333,66
-15.2167,28.55,66
41.3733,27.7267,66
42.38,27.58,66
-26.8917,26.8167,66
40.1233,26.295,66
41.5833,25.9167,66
41.4,25.35,66
41.9833,24.8833,66
42.43,24.27,66
43.6667,24.0167,66
43.5667,23.7,66
49.6333,23.65,66
49.6333,23.65,66
43.62,23.3,66
-35.4767,21.7767,66
-32.9833,21.3333,66
26.85,20.07,66
44.5333,18.65,66
47.7583,18.1167,66
48.1667,18.0667,66
45.7,17.7,66
48.5583,17.2083,66
48.45,17,66
59.8933,15.2767,66
59.9217,15.1383,66
72.005,14.7633,66
72.005,14.7633,66
71.9949,14.7199,66
14.5933,14.0583,66
47.8533,13.54,66
-7.6417,12.7,66
54.2833,12.5833,66
52.355,12.54,66
52.35,12.5333,66
75.017,12.5,66
-6.7483,12.3917,66
-7.0083,12.3267,66
-6.6367,12.29,66
-6.6033,12.2817,66
-6.6051,12.2799,66
41.5317,11.9417,66
-5.06,11.845,66
-5.055,11.84,66
-5.1967,11.7817,66
-5.175,11.775,66
40.99,11.43,66
50.65,10.9333,66
50.6567,10.9333,66
50.9667,10.6,66
50.46,10.525,66
50.45,10.5167,66
31.4167,9.7417,66
56.53,9.2983,66
50.5183,9.2847,66
34.3467,7.9767,66
46.82,6.94,66
50.1333,6.9181,66
50.1333,6.9181,66
50.1333,6.9181,66
50.1333,6.9181,66
43.4667,6.8667,66
46.45,6.6167,66
52.9578,6.5783,66
67.0215,6.524,66
67.02,6.5233,66
52.868,5.9825,66
53.1012,5.823,66
52.7135,5.8067,66
41.9167,5.44,66
56.2528,5.2478,66
55.5847,5.1628,66
51.6323,5.0797,66
31.4903,4.9167,66
52.8355,4.9095,66
42.145,4.7817,66
54.0737,4.7302,66
43.3717,4.6183,66
51.8853,4.5832,66
51.8843,4.5668,66
43.8333,4.55,66
52.1975,4.4747,66
53.3078,4.4518,66
51.9793,4.4018,66
52.0285,4.3943,66
51.9543,4.2377,66
53.076,4.188,66
56.0917,4.1042,66
43.8117,3.9583,66
-16.535,3.90833,66
55.1245,3.2533,66
48.9667,2.9,66
52.6573,2.702,66
32.503,2.4383,66
56.6503,2.3828,66
54.0443,2.1253,66
42.06417,1.88056,66
63.7333,1.7217,66
57.3797,1.408,66
3.93833,0.85,66
31.6843,0.7893,66
43.2233,0.7017,66
43.125,0.615,66
40.6139,0.4425,66
38.46111,0.21889,66
53.1217,-0.8833,66
43.5733,-1.0383,66
48.4167,-1.2167,66
47.45,-1.25,66
48.4167,-1.35,66
43.56139,-2.87222,66
42.89583,-3.24333,66
34.31,-5.56,66
34.22,-5.68,66
51.88,-5.79,66
37.67361,-5.83056,66
37.67361,-5.83056,66
37.67361,-5.83056,66
34.445,-6.2183,66
32.5583,-6.46,66
40.62833,-6.62222,66
40.62833,-6.62222,66
38.05,-8.105,66
38.05,-8.105,66
53.2,-8.35,66
53.2,-8.35,66
31.445,-9.4483,66
50.3693,-9.479,66
50.37,-9.48,66
30.2383,-9.8817,66
31.53,-9.9333,66
22.99,-12.07,66
25.7194,-12.5861,66
28.2917,-13.0267,66
7.69833,-14.92167,66
14.4167,-16.9667,66
9.4467,-19.39,66
56.0883,-23.3433,66
31.4437,-24.8074,66
31.4941,-24.9178,66
43.075,-27.0767,66
1.12333,-29.83833,66
-17.0317,-32.7167,66
-17.033,-32.717,66
-12.1317,-38.1667,66
22.9393,-43.532,66
-22.835,-45.2433,66
-22.836,-45.244,66
-22.6,-46.5317,66
22.0485,-46.5822,66
-23.6483,-46.6167,66
-21.9591,-46.6181,66
-23.6667,-46.6667,66
4.495,-46.688,66
2.3933,-47.3967,66
2.3933,-47.397,66
-1.955,-50.4217,66
45.3917,-52.585,66
45.3917,-52.585,66
-15.7,-52.7667,66
10.935,-55.127,66
-15.7,-56.2167,66
-15.7,-56.217,66
-23.917,-56.4167,66
12.3083,-57.47,66
12.3087,-57.4744,66
12.305,-57.5,66
12.3057,-57.5007,66
14.34,-57.73,66
45.325,-57.9383,66
15.5333,-58.7,66
15.5325,-58.7001,66
23.6417,-58.9217,66
23.6417,-58.9217,66
43.7383,-60.1933,66
43.74,-60.1933,66
34.41667,-60.66667,66
-20.1083,-62.12,66
9.8167,-64.0583,66
10.03,-65.335,66
31.035,-66.4917,66
10.0067,-67,66
43.97,-69.91,66
43.9732,-69.9117,66
-17.2667,-70.65,66
43.4833,-71.27,66
43.05,-71.85,66
43.2667,-71.9833,66
-35.3104,-73.132467,66
31.317,-74.15,66
37.9583,-75.59,66
37.7083,-75.7133,66
-0.09,-76.215,66
-0.477,-76.637,66
-3.1333,-79.25,66
38.2333,-79.8167,66
1,-83,66
2.45333,-86.2683,66
3.54,-86.8667,66
30.97,-87.9,66
31.87,-88.27,66
31.88,-88.28,66
28.85391,-88.48973,66
32.99,-88.87,66
31.05,-89.11,66
30.87,-89.2,66
31.05,-89.42,66
31.33,-89.54,66
30.88,-89.57,66
31.08,-89.61,66
32.09,-89.74,66
34.07,-90.01,66
33.25,-90.14,66
32.4,-90.3,66
32.53,-90.37,66
33.31,-90.37,66
32.91,-90.49,66
31.52,-90.5,66
32.64,-90.52,66
32.53,-90.53,66
31.92,-90.71,66
32.91,-90.81,66
32.8,-90.84,66
32.07,-90.98,66
33,-91.05,66
31.64,-91.06,66
32.7,-91.11,66
33.04,-91.11,66
32.13,-91.29,66
32.38,-91.35,66
31.06,-91.41,66
31.99,-91.47,66
32.11,-91.55,66
31.81,-91.61,66
32.76,-91.63,66
32.17,-91.74,66
32.97,-91.75,66
31.91,-91.78,66
32.82,-91.8,66
32.05,-91.94,66
33.15,-91.98,66
33.73,-91.98,66
31.92,-91.99,66
-13.6667,-92,66
32.27,-92.07,66
31.74,-92.19,66
32.42,-92.22,66
32.5167,-92.2817,66
31.89,-92.3,66
31.98,-92.35,66
31.73,-92.57,66
33.07,-92.65,66
31.8933,-92.6667,66
32.95,-92.75,66
33.12,-92.88,66
32.67,-92.93,66
32.77,-92.93,66
32.55,-92.97,66
32.7,-93.07,66
33.14,-93.1,66
33.02,-93.13,66
33.56,-93.21,66
31.63,-93.4,66
33.11,-93.45,66
33.4,-93.49,66
31.77,-93.55,66
33.1,-93.7,66
32.82,-93.83,66
33.18,-93.92,66
31.63,-93.95,66
31.89,-93.98,66
33.05,-93.98,66
30.55,-94.06,66
32.98,-94.91,66
31.83,-94.96,66
31.74,-94.98,66
30.35,-95.02,66
32.53,-95.05,66
32.75,-95.05,66
32.56,-95.06,66
33.04,-95.1,66
32.85,-95.18,66
29.8,-95.24,66
32.43,-95.24,66
27.03,-95.31,66
30.92,-95.44,66
32.71,-95.74,66
30.29,-95.76,66
32.05,-95.81,66
31.13,-95.92,66
31.39,-95.97,66
32.29,-96.01,66
30.03,-96.08,66
31.24,-96.11,66
32.18,-96.15,66
30.48,-96.17,66
30.6,-96.17,66
32.67,-96.27,66
32.78,-96.34,66
31.57,-96.38,66
30.79,-96.42,66
31.66,-96.53,66
29.18,-96.78,66
29.37,-96.79,66
30.95,-96.83,66
29.51,-96.86,66
28.06,-96.96,66
29.66,-97.11,66
29.41,-97.16,66
30.58,-97.29,66
29.34,-97.36,66
29.29,-97.41,66
25.84,-97.44,66
29.17,-97.53,66
20.32,-97.58,66
28.92,-97.65,66
25.52,-97.72,66
78.4,-97.8333,66
29.05,-97.88,66
22.23,-98,66
22.5,-98,66
22.4,-98.03,66
24.13,-98.05,66
28.44,-98.07,66
25.12,-98.08,66
28.88,-98.13,66
26.11,-98.14,66
26.94,-98.17,66
26.42,-98.18,66
29.34,-98.27,66
21.37,-98.3,66
28.25,-98.48,66
21.7,-98.53,66
27.54,-98.58,66
75.1979,-98.595,66
27.57,-98.93,66
26.33,-98.97,66
26.78,-99.08,66
25.34,-99.12,66
27.12,-99.26,66
38.92,-99.35,66
33.71,-99.41,66
34.25,-99.53,66
39.4,-99.67,66
28.49,-99.69,66
28.22,-99.9,66
33.43,-99.9,66
33.83,-100.07,66
40.7867,-100.3417,66
34.03,-100.53,66
30.46,-100.61,66
48.55,-101.05,66
48.15,-101.13,66
48.98,-101.26,66
48.67,-101.3,66
48.72,-101.32,66
30.57,-101.39,66
48.72,-101.59,66
50.2,-101.65,66
45.62,-102.07,66
42.6117,-102.21,66
47.04,-102.23,66
37.99,-102.25,66
41.2083,-102.595,66
47.78,-102.77,66
47.8,-102.85,66
46.9,-102.88,66
41.1367,-102.94,66
48.33,-102.94,66
51.26,-103.06,66
5.5667,-103.1333,66
48.88,-103.44,66
50.18,-103.44,66
45.49,-103.49,66
37.7667,-103.62,66
47.1,-103.66,66
48.63,-103.76,66
45.27,-103.9,66
48.5,-104.07,66
46.12,-104.1,66
36.77,-104.38,66
46.62,-104.4,66
47.74,-104.8,66
36.84,-104.92,66
48.63,-105.32,66
47.7,-105.41,66
38.1417,-105.441,66
38.1417,-105.441,66
47.81,-105.47,66
48.35,-105.54,66
47.85,-105.56,66
40.25,-105.67,66
45.24,-105.71,66
46.46,-106.05,66
46.51,-106.05,66
35.15,-106.266,66
35.15,-106.2667,66
33.8833,-106.35,66
31.94,-106.45,66
48.1,-106.64,66
47.41,-106.98,66
35.9333,-107.466,66
51.49,-107.48,66
41.0633,-107.765,66
42.3767,-107.816,66
36.0333,-107.9,66
36.8333,-107.9167,66
46.66,-107.92,66
35.85,-108.05,66
32.8,-108.0667,66
43.8,-108.233,66
43.8,-108.2333,66
46.67,-108.42,66
35.65,-108.5167,66
45.91,-108.62,66
36.6,-108.65,66
46.49,-108.69,66
45.7,-108.88,66
45,-108.8833,66
46.7,-108.93,66
40.2333,-108.933,66
40.2333,-108.9333,66
47.35,-109.06,66
37.7317,-109.36,66
48.79,-109.37,66
41.5333,-109.416,66
32.0433,-110.068,66
32.0433,-110.0683,66
39.7633,-110.22,66
39.745,-110.23,66
45.63,-110.34,66
39.1783,-110.4,66
38.365,-110.41,66
38.3644,-110.4149,66
37.9533,-110.51,66
38.125,-110.51,66
48.58,-110.51,66
38.1883,-110.55,66
38.1467,-110.5876,66
38.1467,-110.59,66
38.1917,-110.61,66
46.965,-110.705,66
38.7786,-111.5853,66
38.7783,-111.59,66
43.755,-111.6633,66
38.8317,-111.67,66
44,-111.736,66
43.8683,-111.855,66
34.7517,-112.081,66
34.7517,-112.0817,66
54.28,-112.47,66
37.7267,-112.645,66
43.49,-112.68,66
44.1317,-112.845,66
52.2667,-112.916,66
34.5917,-113.191,66
34.5917,-113.1917,66
37.8833,-113.4367,66
76.7119,-113.7225,66
30.785,-114.175,66
57.69,-114.58,66
33.4967,-114.838,66
33.4967,-114.8383,66
32.92,-114.846,66
32.92,-114.85,66
52.8,-115.09,66
43.6567,-115.2833,66
58.73,-115.78,66
59,-115.79,66
39.95,-115.96,66
42.9333,-115.99,66
42.9233,-116.09,66
46.0317,-116.3917,66
36.8,-116.4,66
43.9767,-116.6267,66
34.65,-116.683,66
34.65,-116.6833,66
46.3483,-117.013,66
34.2517,-117.3283,66
59.61,-117.36,66
57.69,-117.37,66
55.68,-117.49,66
47.9483,-117.525,66
33.9667,-117.633,66
33.9667,-117.6333,66
40.5533,-117.65,66
34.7317,-117.695,66
36.7983,-117.781,66
36.7983,-117.7817,66
36.1017,-117.8167,66
46.5267,-117.8217,66
45.6667,-117.8433,66
34.6517,-117.8467,66
34.4683,-117.8533,66
45.275,-117.94,66
57.16,-118.08,66
58.65,-118.08,66
36.025,-118.133,66
57.08,-118.24,66
42.2417,-118.315,66
57.77,-118.41,66
42.5367,-118.4867,66
42.3417,-118.553,66
42.3417,-118.5533,66
58.47,-118.59,66
58.56,-118.59,66
42.31,-118.653,66
42.31,-118.653,66
55.16,-118.69,66
43.2183,-118.7367,66
43.64,-118.86,66
57.25,-118.89,66
45.7183,-119.0183,66
58.91,-119.1,66
40.8,-119.126,66
46.3617,-119.268,66
59.52,-119.29,66
46.4433,-119.4,66
59.08,-119.45,66
59.95,-119.48,66
59.87,-119.66,66
58.21,-119.74,66
55.16,-119.76,66
58.38,-119.76,66
41.66,-119.81,66
56.55,-119.83,66
-19.4328,-119.84,66
-19.4317,-119.84,66
58.21,-119.91,66
57.38,-120.24,66
46.525,-120.325,66
43.6267,-120.456,66
42.33,-120.5183,66
57.38,-120.71,66
57.64,-120.72,66
44.2683,-120.8117,66
57.1,-121.18,66
37.0533,-121.188,66
37.0533,-121.1883,66
41.8317,-121.251,66
41.8317,-121.2517,66
52.6333,-121.556,66
57.38,-121.65,66
42.1533,-121.6983,66
41.9983,-121.7,66
46.0983,-121.7,66
76.1432,-121.81,66
45.275,-121.841,66
45.275,-121.8417,66
45.6117,-122.126,66
44.2317,-122.18,66
45.7733,-122.19,66
39.7,-122.883,66
39.7,-122.8833,66
73.6,-123,66
58.46,-123.67,66
54.1767,-126.2733,66
48.3263,-126.282,66
48.2071,-126.4938,66
48.665,-126.87,66
69.9,-130.94,66
52.1733,-131.723,66
66.3,-131.85,66
52.6133,-132.163,66
53.53,-132.2183,66
53.53,-132.2183,66
69.48,-132.91,66
69.82,-133.04,66
56.8383,-133.313,66
68.86,-133.5,66
68.76,-133.77,66
69,-134.78,66
68.12,-135.15,66
68.65,-136.23,66
59.571,-139.523,66
59.805,-146.105,66
70.77,-152.47,66
23.32,-157.16,66
23.08,-157.23,66
-17.4667,-158.6667,66
-17.4667,-158.6667,66
56.967,-158.685,66
27.4837,-170.1243,66
27.468,-170.1308,66
27.22,-170.23,66
26.96,-170.34,66
26.6355,-170.4708,66
26.54,-170.51,66
22.5317,-172.96,66
53.8983,-178.5133,66
